ID	admixture	Location	age	Latitude	Longitude	Species	Label	oldgroup	newgroup	newgroupfull
MW170	11	Israel	2013	33.27	36.62	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW171	11	Israel	2013	29.51	34.92	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW172	11	Israel	2013	32.84	35.81	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW174	11	Israel	2015	32.642	35.519	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW175	11	Israel	2016	31.201	35.353	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW176	11	Israel	2017	31.153	35.364	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
Novembre_Israeli_Wolf	NA	Israel	2015	33.262671	35.7398528	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
Saudi_wolf_B1	11	Saudi	2020	23.9530695	46.2544796	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
Syrian_wolf	11	Syria	2020	32.2502095	36.4156797	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW376	11	Turkey	2011	40.19272	42.29462	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW377	NA	Turkey	2020	40.280274	42.595819	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW378	11	Turkey	2013	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW379	11	Turkey	2013	40.276919	42.583303	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW380	NA	Turkey	2020	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW381	11	Turkey	2013	40.277573	42.711946	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW382	NA	Turkey	2020	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW383	11	Turkey	2013	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW384	NA	Turkey	2014	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW385	11	Turkey	2020	40.311065	42.592634	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW386	11	Turkey	2014	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW387	11	Turkey	2017	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW388	11	Turkey	2018	40.271596	42.616514	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW389	11	Turkey	2020	40.192723	42.294624	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW390	11	Turkey	2017	40.265505	42.614991	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW391	11	Turkey	2017	40.271596	42.638596	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW393	11	Turkey	2018	40.270073	42.680474	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW394	11	Turkey	2018	40.28454	42.575397	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW395	11	Turkey	2018	40.243423	42.493924	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW396	11	Turkey	2019	40.277687	42.581488	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW397	11	Turkey	2019	40.245707	42.492401	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW398	11	Turkey	2019	40.244238	42.466792	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW399	11	Turkey	2019	40.270616	42.626751	Wolf	Wolf_Modern	Middle_East_Indian	SWASIA	South Western Asian
MW1023	NA	Finland	2020	65.11219	27.56664	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW1030	NA	Finland	2020	68.4594	22.75566	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW1031	6	Finland	2010	67.67033	29.6659	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW1034	NA	Finland	2010	69.06714	26.25248	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW1038	6	Finland	2011	64.26391	30.40289	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW1055	NA	Finland	2015	63.9909725	24.2333242	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW314	6	Finland	2004	62.0788776	21.6252135	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW317	6	Finland	2004	60.7363744	28.0417279	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW319	6	Finland	2008	60.9031523	21.93624	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW321	NA	Finland	2009	60.8085262	28.1715783	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW322	6	Finland	2010	63.671639	27.522087	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW323	6	Finland	2010	63.084089	23.366698	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW324	NA	Finland	2010	60.9605238	28.514119	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW325	6	Finland	2010	62.2620173	24.0421082	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW327	NA	Finland	2011	59.9950238	23.559066	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW328	NA	Finland	2011	61.0662805	22.5310643	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW331	6	Finland	2012	61.7670342	24.3282483	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW343	6	Finland	2015	61.0849944	22.5615337	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW344	6	Finland	2016	60.8118365	22.5851296	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW345	6	Finland	2016	60.151865	23.3965385	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW346	6	Finland	2016	60.7720311	22.4387799	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW347	NA	Finland	2017	60.7539447	22.1861279	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW349	NA	Finland	2017	61.0712915	22.8274185	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW350	6	Finland	2016	61.0078654	28.4609596	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW353	NA	Finland	2012	62.971972	23.002363	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW354	NA	Finland	2018	63.8387116	23.8336229	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW355	NA	Finland	2018	63.7607922	23.602202	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW356	6	Finland	2015	63.5876671	24.5905758	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW357	6	Finland	2014	63.3886446	24.5931381	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW407	6	Finland	1999	62.66788	30.93949	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW408	NA	Finland	1999	62.66788	30.93949	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW453	6	Finland	1997	62.66788	30.93949	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW754A	NA	Finland	2015	63.3667605	24.639301	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW764A	NA	Finland	2016	60.7078321	22.2122694	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW767A	NA	Finland	2016	60.4230611	22.5249141	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW768A	NA	Finland	2016	60.08145	23.2422365	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW772A	NA	Finland	2017	60.9152347	21.6027238	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW773A	NA	Finland	2017	60.1524392	23.2557549	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW775A	NA	Finland	2017	62.4946793	21.9224993	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW776A	NA	Finland	2017	62.9853136	22.3796548	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW777A	NA	Finland	2017	60.4508201	24.8328959	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW780A	NA	Finland	2017	60.0330074	23.653432	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW973	6	Finland	2018	62.4359465	22.4217054	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW977	6	Finland	2017	64.0289819	24.3745799	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW978	6	Finland	2017	63.9921851	24.4585624	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW980	6	Finland	2017	63.6936051	22.8799924	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW982	6	Finland	2018	68.7714791	28.7307936	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW985	NA	Finland	2020	68.2397456	24.4553241	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW987	6	Finland	2019	66.8920486	28.8500604	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
W32	NA	Finland	2020	60.81808	22.60191	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
W35	NA	Finland	2020	63.56291	29.75275	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
W37	NA	Finland	2020	61.70168	24.92463	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
W59	NA	Finland	2020	60.99044	27.99769	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
W70	NA	Finland	2020	63.9249	25.58224	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
W72	NA	Finland	2020	65.15936	29.34185	Wolf	Wolf_Modern	Karelian	SWKAR	South Western Karelian
MW023	6	Lithuania	2009	56.153484	25.194591	Wolf	Wolf_Modern	Baltic	SWKAR	South Western Karelian
MW365	NA	Lithuania	2020	56.20177	24.75601	Wolf	Wolf_Modern	Baltic	SWKAR	South Western Karelian
AW086	6	Norway	2009	64.246503	12.38226	Wolf	Wolf_Modern	Scandinavian	SWKAR	South Western Karelian
G100-14	6	Sweden	2010.5	60.1282	18.6435	Wolf	Wolf_Modern	Scandinavian	SWKAR	South Western Karelian
G23-13	NA	Sweden	1981	66.8788386	23.515903	Wolf	Wolf_Modern	Scandinavian	SWKAR	South Western Karelian
G31-13	NA	Sweden	1981	66.8788386	23.515903	Wolf	Wolf_Modern	Scandinavian	SWKAR	South Western Karelian
G67-15	NA	Sweden	2010	57.8096361	13.269262	Wolf	Wolf_Modern	Scandinavian	SWKAR	South Western Karelian
AW538	14	Finland	2003	62.53633	24.18494	ZWolf	Wolf_Zoo	Karelian_captive	CASIA	Central Asian
AW539	14	Finland	1999	62.53633	24.18494	ZWolf	Wolf_Zoo	Karelian_captive	CASIA	Central Asian
AW541	14	Finland	1981	60.17487	24.98467	ZWolf	Wolf_Zoo	Karelian_captive	CASIA	Central Asian
AW553	NA	Finland	2003	62.53633	24.18494	ZWolf	Wolf_Zoo	Karelian_captive	CASIA	Central Asian
AW554	NA	Finland	2003	62.53633	24.18494	ZWolf	Wolf_Zoo	Karelian_captive	CASIA	Central Asian
MW1002	14	Finland	1985	62.6734482	30.9116358	ZWolf	Wolf_Zoo	Karelian	CASIA	Central Asian
MW1005	14	Finland	1986	62.5377395	24.1798262	ZWolf	Wolf_Zoo	Karelian	CASIA	Central Asian
MW1006	14	Finland	1986	62.5377395	24.1798262	ZWolf	Wolf_Zoo	Karelian	CASIA	Central Asian
MW1230	NA	Latvia	2019	57.0062	24.15753	ZWolf	Wolf_Zoo	Baltic_captive	CASIA	Central Asian
MW1220	NA	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1221	NA	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1222	14	Sweden	2020	61.71045	16.15425	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1223	NA	Sweden	2020	61.71045	16.15425	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1224	NA	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1225	NA	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1226	NA	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1227	14	Sweden	2020	59.32442	18.10098	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1228	NA	Sweden	2020	59.32442	18.10098	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1229	14	Sweden	2018	61.21232	14.53508	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1231	14	Sweden	2019	59.32704	18.10374	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian
MW1232	14	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian	CASIA	Central Asian
MW1233	NA	Sweden	2020	60.1282	18.6435	ZWolf	Wolf_Zoo	Scandinavian_captive	CASIA	Central Asian

